Kilometres,Body,Seats,Fuel type,Transmission,Model detail,location,item_url,is_import,enginesize,price,district,city
49772.0,"White, Hatchback",,Petrol,,,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mini/auction-2149243046.htm?rsqid=8c057464927c4232a5bb72a921771419-001,"New, Imported",1598.0,4090.0, Auckland,Auckland City
123706.0,"White, 5 door, RV/SUV",5.0,Diesel,Automatic,Tdi 150Kw Bmt,"Blenheim, Marlborough, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2050508792.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,"3 owners, NZ New",2967.0,33500.0, Marlborough,Blenheim
88046.0,"Silver, 4 door, Sedan",5.0,Petrol,Automatic,B4 2.0GT,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/subaru/auction-2160012477.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,1990.0,6490.0, Auckland,Manukau
117222.0,"Silver, 5 door, Station Wagon",5.0,Petrol,Automatic,SE Touring,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/bmw/auction-2155694783.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,2490.0,8995.0, Auckland,Auckland City
48314.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,1.4 TSI Highline 110KW Bluemotion,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2047672047.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,"New, Imported",,15900.0, Auckland,Auckland City
999.0,"NITRATE, 5 door, RV/SUV",7.0,Petrol,Automatic,LT 3.6L Petrol Auto AWD,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2047652115.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,3564.0,48895.0, Auckland,North Shore
49266.0,"4 door, Ute",5.0,Diesel,Manual,3.2TD XLT,"Gisborne, Gisborne, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2053634881.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,3199.0,36990.0, Gisborne,Gisborne
46900.0,"GREY, RV/SUV",5.0,Petrol,Automatic,GXL 2.5L,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2049091780.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,2494.0,28990.0, Auckland,Auckland City
102000.0,"Silver, RV/SUV",7.0,Petrol,Automatic,Super Exceed 3.8L V6 4wd,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2156849924.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,,3800.0,19990.0, Auckland,North Shore
141909.0,"Silver, Station Wagon",5.0,Petrol,Automatic,5 Door Auto 1.5,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150240075.htm?rsqid=d4d05d3313324e4981ca29ca5ab98adc-001,,1496.0,3650.0, Auckland,North Shore
96482.0,"Blue, Hatchback",,Petrol,Automatic,,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2149388778.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,"1 owner, Imported",2000.0,35000.0, Waikato,Hamilton
202364.0,"White, 5 door, Hatchback",5.0,Petrol,Automatic,Sporthatch Glx,"Feilding, Manawatu, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2161337582.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,"4 owners, NZ New",1999.0,5500.0, Manawatu,Feilding
78447.0,"Cream Black, 2 door, Hatchback",,Petrol,Automatic,GEN 2 / Facelift,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mini/auction-2047626194.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,1390.0,8950.0, Auckland,North Shore
103306.0,"White, 4 door, Van",6.0,Diesel,Manual,ZL 3.0TD 5M 3 SEAT,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2050810395.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,2982.0,29950.0, Canterbury,Christchurch City
61000.0,"Blue, 5 door, RV/SUV",5.0,Petrol,Automatic,Infiniti QX70 Luxury SUV,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2154447118.htm?rsqid=72859354cc9649ea924a0243b084880b-001,"1 owner, Imported",,24990.0, Auckland,Auckland City
122600.0,"Pearly white, 5 door, Hatchback",,Petrol,Automatic,Mint condition,"Whakatane, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2053807933.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,"3 owners, Imported",1498.0,4919.0, Bay of Plenty,Whakatane
61000.0,"White, 4 door, Ute",5.0,Diesel,Automatic,Dc 4M Tl,"Ashburton, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2156889791.htm?rsqid=5944f9b07d994274bd160adcc32abd62-001,"1 owner, NZ New",1968.0,39950.0, Canterbury,Ashburton
999.0,"silver , 2 door, Convertible",2.0,Petrol,Automatic,,"Ashburton, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2050768640.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,"2 owners, NZ New",,4150.0, Canterbury,Ashburton
69499.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,GLX 1.5 Hatch Auto,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2148395928.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,1496.0,15999.0, Auckland,Auckland City
3000.0,"DARKMOON BLUE, Station Wagon",5.0,Petrol,Automatic,LT Sport Wagon 1.4L Turbo Auto,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2155516510.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,1398.0,32990.0, Auckland,North Shore
92499.0,"Grey, 5 door, Hatchback",5.0,Diesel,Automatic,TDi 103KW 7DSG,"Wellington City, Wellington, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2049419239.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,1968.0,23999.0, Wellington,Wellington City
114000.0,"Silver, 4 door, Hatchback",5.0,Petrol,Automatic,Gx,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2158153965.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,"5+ owners, NZ New",1798.0,15000.0, Auckland,North Shore
124905.0,"Silver, Hatchback",,Petrol,Automatic,Type R * 6 Speed K20A * Special 8.95% Interest Rate on th,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2058031300.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,2000.0,13850.0, Auckland,Auckland City
57155.0,"Grey, 4 door, Sedan",5.0,Petrol,Automatic,VF2 SV6,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2058792258.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,3600.0,29995.0, Auckland,Manukau
52370.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,20G FACELIFT TOP SPEC,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047754398.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,2000.0,12970.0, Auckland,Manukau
154000.0,"Silver, Ute",5.0,Diesel,Manual,STX  4x4 D/C Flatdeck,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2150658976.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,,19500.0, Waikato,Hamilton
102409.0,"Grey, 5 door, RV/SUV",7.0,Petrol,Automatic,7 LT 3.0L V6 4WD,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2156128254.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,2997.0,21999.0, Auckland,Auckland City
98000.0,"Red, 4 door, Sedan",5.0,Hybrid,Tiptronic,V6 Petrol + Electric,"Lower Hutt City, Wellington, NZ",https://www.trademe.co.nz/motors/used-cars/lexus/auction-2060910555.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,"1 owner, NZ New",,12500.0, Wellington,Lower Hutt City
22825.0,"White, 5 door, Sedan",5.0,Petrol,Automatic,1.5 vvti low ks corolla,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150966970.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,1500.0,8920.0, Auckland,Manukau
123852.0,"Red, Hatchback",5.0,Petrol,Automatic,- ELLERSLIE,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2044996532.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,1300.0,4970.0, Auckland,Auckland City
3512.0,"Blue Metallic, 4 door, Ute",,Diesel,Automatic,LTZ DC PU,"Franklin, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2043825074.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,2776.0,56995.0, Auckland,Franklin
131401.0,"Silver, 4 door, Sedan",5.0,Petrol,Automatic,Latio,"Nelson, Nelson Bays, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056312255.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,1490.0,4990.0, Nelson Bays,Nelson
78000.0,"GREY, 4 door, Ute",5.0,Diesel,Automatic,Edition R 2.0L Diesel D/C 8sp Auto,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/volkswagen/auction-2161202465.htm?rsqid=e62b3865dda94b5892d0405302ead3a5-001,,1968.0,36990.0, Auckland,Auckland City
175800.0,"White, 4 door, Ute",5.0,Diesel,Automatic,XLT 4X4,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2052502461.htm?rsqid=b9596fc6f2f04887b3a2b58857bb500c-001,,3199.0,29995.0, Auckland,Manukau
68877.0,"Black, Coupe",2.0,Petrol,Manual,Z,"Botany Downs, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2149259000.htm?rsqid=8c057464927c4232a5bb72a921771419-001,"1 owner, Imported",,29980.0, Auckland,Botany Downs
124000.0,"White, 5 door, RV/SUV",5.0,Petrol,Automatic,**4WD + Leather+Heated Seats*Rev Cam**,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2058030584.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,,2000.0,7990.0, Waikato,Hamilton
99850.0,"Black, 4 door, Sedan",5.0,Petrol,Automatic,20TL,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2148046416.htm?rsqid=dfcacf56cbf54a1da46ab9fd1b25b143-001,,2000.0,11500.0, Auckland,Auckland City
54373.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,1.5 Low KM,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2149258920.htm?rsqid=8c057464927c4232a5bb72a921771419-001,,1500.0,6450.0, Canterbury,Christchurch City
58980.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,ZL FACELIFT,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2157327311.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,2400.0,14480.0, Auckland,Manukau
49458.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,"GLX, NZ NEW, ONE OWNER","Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2155410242.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,1998.0,23990.0, Auckland,Auckland City
153160.0,"Red, 5 door, Station Wagon",,Diesel,Automatic,XD 2.2L DIESEL WAGON,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2047626154.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,2200.0,15990.0, Auckland,Auckland City
999.0,"Machine Grey, RV/SUV",5.0,Petrol,,Limited AWD 2.5 Auto,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2156579094.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,2488.0,48890.0, Canterbury,Christchurch City
95525.0,"Gray, 5 door, Station Wagon",5.0,Petrol,Automatic,Wagon 25EX!!Alloys+Heating Seats!!,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2058121555.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,2500.0,9450.0, Auckland,Manukau
116287.0,"Silver, Hatchback",5.0,Petrol,Automatic,- MANUKAU 1.5XS 1500cc,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/suzuki/auction-2047245123.htm?rsqid=6f4849456d034cf5839ffe876de81548-001,,1500.0,5470.0, Auckland,Manukau
79152.0,"SILVER, RV/SUV",5.0,Petrol,Automatic,GDI 2.0L PETROL,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2161054951.htm?rsqid=70b510698b6240699ae0ee571b0605c8-001,,2000.0,20800.0, Waikato,Hamilton
62310.0,"Liquid Silver Metallic, 5 door, Hatchback",5.0,Petrol,Automatic,20C i-Stop,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2155589922.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,2000.0,10800.0, Auckland,Auckland City
67912.0,"white, 4 door, Sedan",5.0,Diesel,Automatic,2.2 Diesel,"Waitakere, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/jaguar/auction-2149384685.htm?rsqid=2b3431a3cb554a2daf4abe6f3d0f561c-001,,2200.0,27950.0, Auckland,Waitakere
77287.0,"light blue, 5 door, Hatchback",5.0,Petrol,Automatic,"newshape, low ks, nice alloys","North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2049222656.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,,1300.0,6420.0, Auckland,North Shore
179337.0,"Blue, 5 door, RV/SUV",8.0,Petrol,Automatic,TZ,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2061142528.htm?rsqid=c8fcaf3c472c48539f51827965642933-001,,3400.0,11995.0, Canterbury,Christchurch City
44750.0,"Silver, 5 door, Van",7.0,Petrol,Automatic,"Vellfire, 7 seater, Z Edison.","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150966853.htm?rsqid=569f0ad5f26a4e0780fa50b0a3689809-001,,2400.0,20990.0, Auckland,Manukau
101925.0,"Silver, Hatchback",5.0,Petrol,Automatic,- ELLERSLIE Facelift,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2055365662.htm?rsqid=684f9d9bc20941c2a91772ec0e913cfd-001,,1500.0,5970.0, Auckland,Auckland City
130256.0,"Black, Station Wagon",5.0,Petrol,Automatic,- MANUKAU 15rx Aero,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2155751491.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,1500.0,5470.0, Auckland,Manukau
117514.0,"Grey, 2 door, Coupe",4.0,Petrol,Automatic,ALPHA,"Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2047771543.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,1490.0,10990.0, Bay of Plenty,Tauranga
89100.0,"Silver, 5 door, Hatchback",5.0,Hybrid,Automatic,1.3L Hybrid Cruise Control,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2156982251.htm?rsqid=bb4583d405a84557a57c807c9efb6e19-001,,1300.0,9200.0, Auckland,North Shore
80000.0,"Black, 4 door, Van",,Diesel,Manual,TREAD 9 SEATS DIESEL NZ NEW,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2151054398.htm?rsqid=205c5e3ddf5f473982ed7781738b2188-001,,2198.0,31990.0, Auckland,Auckland City
48750.0,"Gunmetalic, 5 door, Hatchback",5.0,Electric,Automatic,24S 91% SOH,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2157923306.htm?rsqid=4de5e0d21dfe4fbb91b579825d5ebebc-001,,,17950.0, Canterbury,Christchurch City
130215.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,LS 2.4L 4WD,"Wellington City, Wellington, NZ",https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2156128230.htm?rsqid=c2e42849d2484b83ae86f28dd1213895-001,,2360.0,17999.0, Wellington,Wellington City
77854.0,"Silver, 5 door, Station Wagon",5.0,Diesel,Automatic,1.7L CRDI WAGON AUTO,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/hyundai/auction-2155386125.htm?rsqid=826c7bf1999c4c58a3facb29397c004f-001,,1685.0,20999.0, Auckland,Auckland City
999.0,"Silver Metallic, 5 door, Hatchback",,Petrol,Automatic,VXR AWD,"Franklin, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2056690616.htm?rsqid=dc556dc843e247439a6079177352acb1-001,,,51995.0, Auckland,Franklin
118513.0,"Black, Sedan",5.0,Petrol,Automatic,C280 Avantgarde,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2150858486.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,2996.0,17500.0, Auckland,Auckland City
177815.0,"White, Ute",4.0,Diesel,Manual,Td Xl Sup W/S,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2147921999.htm?rsqid=e40b2cffff62410a9559c877d7edf43f-001,"2 owners, NZ New",3199.0,21700.0, Auckland,Manukau
27199.0,"Red, 5 door, Hatchback",5.0,Petrol,Automatic,"Newshape, low ks, nice colour","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2047868401.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,1500.0,16420.0, Auckland,Manukau
75821.0,"PEARL, 5 door, RV/SUV",5.0,Petrol,Automatic,350S G Sun Roof 4WD,"Gore, Southland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150855059.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,,3500.0,13950.0, Southland,Gore
66620.0,"Silver, 5 door, RV/SUV",5.0,Petrol,Automatic,ZL NEW SHAPE,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/honda/auction-2159673106.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,2400.0,11980.0, Auckland,Manukau
63553.0,"Black, 5 door, RV/SUV",5.0,Petrol,Automatic,4WD NEW SHAPE BOSE SPEAKER,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2047793766.htm?rsqid=55f53edf8b114ff79592b81e8b68cb4f-001,,3500.0,16990.0, Auckland,Manukau
112000.0,"Sable Brown, 4 door, Sedan",5.0,Petrol,Automatic,XJ12L,"Whanganui, Whanganui, NZ",https://www.trademe.co.nz/motors/used-cars/jaguar/auction-2152235226.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,"2 owners, NZ New",,18950.0, Whanganui,Whanganui
146004.0,"Silver, 4 door, Ute",5.0,Diesel,Automatic,3.2TD XLT DC W/S 4X2,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2159982371.htm?rsqid=20b6018c3ea94170aa1e976e3d9cf8da-001,,3200.0,27990.0, Canterbury,Christchurch City
74919.0,"Brown, 5 door, Van",2.0,Petrol,Automatic,"VX Vanette, low ks, very tidy","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2060823321.htm?rsqid=17c7df6c078a45e0b73e2d785d80cad4-001,,1600.0,13990.0, Auckland,Manukau
33677.0,"SILVER, RV/SUV",5.0,Petrol,Automatic,SRT8 6.4L,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/jeep/auction-2053756481.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,6417.0,84888.0, Auckland,Auckland City
65000.0,"Grey, 4 door, Sedan",5.0,Petrol,Automatic,2.0 GTDI,"Waitakere, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/jaguar/auction-2048833748.htm?rsqid=3b86f2fab0f34ca4a4fba9a8cafccb3c-001,,1997.0,21950.0, Auckland,Waitakere
98564.0,"Black, 5 door, Hatchback",5.0,Petrol,Automatic,"facelift, camchain, nice n tidy","Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2043752144.htm?rsqid=a8d59e681dbe42fdb0c00a02aaab53ef-001,,1500.0,6200.0, Auckland,Manukau
94700.0,"Green, 4 door, Sedan",5.0,Petrol,Automatic,2.0T FSI Quattro,"Waitakere, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/audi/auction-2153914463.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,"New, Imported",1984.0,3510.0, Auckland,Waitakere
14500.0,"Red, 5 door, Hatchback",5.0,Petrol,Automatic,,"Palmerston North, Manawatu, NZ",https://www.trademe.co.nz/motors/used-cars/mercedesbenz/auction-2057990814.htm?rsqid=18e97208c68944a398bf6033e0e509b9-001,"1 owner, NZ New",,51990.0, Manawatu,Palmerston North
56303.0,"Silver, 5 door, Hatchback",5.0,Petrol,Automatic,"Facelift, low kms, very tidy","Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056762658.htm?rsqid=767fdadecedf4be394e71dd866532225-001,,1500.0,5920.0, Auckland,Auckland City
23147.0,"GREY, Hatchback",5.0,Petrol,Automatic,GX 1.3P 4AT NZ New,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2155462180.htm?rsqid=8a90278f8fac441d90603bb2ae9ba9cd-001,,1299.0,17990.0, Waikato,Hamilton
61580.0,"White, 5 door, Hatchback",5.0,Hybrid,Automatic,"1.5L Hybrid Eco Hatch with Low KM, Uber, Taxi","Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2055151985.htm?rsqid=8075110b10834de9896226b20f4e638d-001,,1500.0,9420.0, Canterbury,Christchurch City
100547.0,"Grey, 5 door, Sedan",5.0,Petrol,Automatic,Wagon 15S!!ALLOYS!!,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/subaru/auction-2152349928.htm?rsqid=2cc80bba9bfc47909683872a3aa1edc2-001,,1500.0,6450.0, Auckland,Manukau
87000.0,"Dark Blue, Van",,Petrol,Automatic,,"Hamilton, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2153586130.htm?rsqid=ddf2ec705c414acea9b50af25c5865fa-001,,2400.0,18995.0, Waikato,Hamilton
99221.0,"Black, 5 door, RV/SUV",,Petrol,Automatic,SPORT UNLIMITED,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/jeep/auction-2047626346.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,3800.0,31990.0, Auckland,Auckland City
68400.0,"Silver, Hatchback",5.0,Petrol,Automatic,,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2150730302.htm?rsqid=523afa8d8353483ea96b94c48dc53bea-001,"3 owners, Imported",1296.0,6500.0, Auckland,Auckland City
999.0,"Black, RV/SUV",5.0,Petrol,Automatic,LTZ 2WD Turbo  Auto,"Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2056449219.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,2000.0,38990.0, Bay of Plenty,Tauranga
224725.0,"Gold, RV/SUV",7.0,Diesel,Automatic,3.2 DIESEL AUTO 4WD 7 SEATS,"Papakura, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2158088179.htm?rsqid=cbbadfdcf8d24f5d8b7eb9d9911deda5-001,,3200.0,15990.0, Auckland,Papakura
119000.0,"Silver, 4 door, Sedan",5.0,Petrol,Automatic,,"Wanaka, Otago, NZ",https://www.trademe.co.nz/motors/used-cars/toyota/auction-2050315173.htm?rsqid=b494b0f6d5724c3b8eef82dc8c66e2da-001,"2 owners, Imported",1496.0,4200.0, Otago,Wanaka
138900.0,"Silver, Sedan",5.0,Petrol,Automatic,,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/subaru/auction-2051438643.htm?rsqid=79c3459d62b64030ba7d2c189bbf4be5-001,"4 owners, Imported",1994.0,4999.0, Auckland,Auckland City
99000.0,"Red, 4 door, Sedan",5.0,Diesel,,XD lp-g Diesel ,"New Plymouth, Taranaki, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2056531986.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,"New, Imported",2188.0,15990.0, Taranaki,New Plymouth
100300.0,"Silver, 4 door, Sedan",5.0,Hybrid,Automatic,Hybrid,"Manukau, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/lexus/auction-2053633063.htm?rsqid=4e2e7c382e804f1f8dd3411c6504b47b-001,,3450.0,10490.0, Auckland,Manukau
999.0,"White, 5 door, Hatchback",5.0,Petrol,Automatic,St-Line,"Thames, Waikato, NZ",https://www.trademe.co.nz/motors/used-cars/ford/auction-2056416950.htm?rsqid=d1cf42f50e954c7b963fee547390ff0b-001,,1496.0,33990.0, Waikato,Thames
153600.0,"Grey, 5 door, RV/SUV",5.0,Petrol,Automatic,EX,"North Shore, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/kia/auction-2155693865.htm?rsqid=6670e72532ad4b67a3acc02edf5f6ff2-001,,1998.0,14975.0, Auckland,North Shore
48600.0,"WHITE, 4 door, Ute",5.0,Diesel,Tiptronic,Z71 4X4 2.8TD,"Tauranga, Bay of Plenty, NZ",https://www.trademe.co.nz/motors/used-cars/holden/auction-2159768334.htm?rsqid=1626df020fb341bd892fe2e4ee09ec9c-001,,2776.0,39990.0, Bay of Plenty,Tauranga
35976.0,"White, Sedan",4.0,Petrol,Manual,R34 Gtr,"Auckland City, Auckland, NZ",https://www.trademe.co.nz/motors/used-cars/nissan/auction-2056855022.htm?rsqid=767fdadecedf4be394e71dd866532225-001,"3 owners, Imported",,149990.0, Auckland,Auckland City
31228.0,"Green, 5 door, Hatchback",5.0,Petrol,Automatic,LS 1.2L 5DR,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mitsubishi/auction-2058397642.htm?rsqid=69857f0cb5a748358a3844190428bded-001,,1198.0,9950.0, Canterbury,Christchurch City
2445.0,"Jet Black Mica, Ute",5.0,Diesel,,Limited 4X2 Auto,"Christchurch City, Canterbury, NZ",https://www.trademe.co.nz/motors/used-cars/mazda/auction-2047772537.htm?rsqid=d836209d01b24c87947792f1c6469ac9-001,,3198.0,51890.0, Canterbury,Christchurch City
